id_str,full_text,"Label (0=hate,1=offensive,2=neither, 3=duplicate)"
1267570871302000641,Hallo allemaal ik heb een paar dagen geleden een video gemaakt over de protesten in Amerika. Hier lag ik uit hoe het zit en dat wij blanke mensen onze stem moeten gebruiken voor degen die niet kunnen praten!!! #JusticeForGeorgeFloyd #BlackLivesMatterBE https://t.co/S5UXJXiQrJ,2
1267561599365255169,@telegraaf Wat een stelletje achterlijke Randdebielen met de grootste imbeciel vooraan  mevrouw Halsema Dat stomme achterlijke wijf kan niet eens haar zoontje opvoeden hoe kan zij nou leiding geven in onze hoofdstad ! Ik hoop dat mevrouw Halsema zwaar Corona krijgt en daar aan overlijdt,0
1267562882750918656,@tyranny_the @SabScharwachter Hm nee. Corona discrimineert niet. Als Floyd ‘n blanke was geweest zou het A: net zo walgelijk zijn en B: nog steeds retedom om met 5000man op een kluitje te gaan staan.,1
1267563109717245952,@Tool8O Al die onschuldigen mensen die worden vermoord door de politie... is dat geen demonstratie waard??? Corona virus is een gewone griepvirus maar blijf aub lekker thuis zitten (voor niks) en neem straks die vaccin als die eris :),2
1267564747463016449,@Moira_Mona Haha hele bijzondere uitleg van mijn tweet😂 Je argumenten zijn dus echt op. Niemand verdient het om dood te gaan door Corona. Het is  kwalijk dat vanavond door de demonstratie mogelijk mensenlevens in gevaar ziin gebracht zowel die van blanke als zwarte mensen.,2
1267564920826183683,Applaus voor AlbertVerlinden die de volslagen achterlijke pro #corona happening in Amsterdam opgeroepen door #Groenlinks en KOZP de domme en laffe houding van de sssslang Halsssssema ter discussie stelt! 👍🏻👌🏼 #SBS6 #Shownieuws,0
1267565954709536768,@Mickiflodi @podevyns @PhRoose Pre-corona was werkloosheid onder zwarten record laag. Maar omdat één blanke gek een zwarte vermoordt is Trump plots de grote zwartenhater. 🙄Anyway enkel domnaief links gaat dat verhaaltje geloven.,0
1267576612419178497,@snoekbeas Liever dom dan slaaf van Femke...... wat een droeftoeter. een hele vreemde vrouw vast verknipt door vitamine b12 gebrek Slechtste burgemeester ooit ze krijgt er ook nog goed voor betaald. totaal ongeschikt. Laat haar maar een weekje meedraaien op de Corona IC . https://t.co/VFDiQvfUpr,0
1267493413362024449,@MinPres @MinPres flikker op. Ga eerst de Dam maar schoonvegen. Dan kijken we verder...#GeorgeFloyd #BlackLivesMatter #blijfthuis,0
1267498338464776195,@Percolator_HNJ Ultra dom tokkie volk heeft weer wat te krijsen en Amsterdam fasciliteert het weer... #blijfthuis,0
1267488145047773192,#FemkeHalsema linkse trut niet ingrijpen op de dam? Goed bezig daar. Dat ze allemaal kapot mogen gaan aan corona #kunstmatigeselectie.,0
1267488705490665472,@GVerbaan Domme doos met duizenden op de Dam gaan staan. Opeens bestaat #corona niet meer? #dcblackout,0
1267492959991234562,En dan binnenkort Trump Wilders en Baudet de schuld geven als ze massaal corona hebben opgelopen.,2
1267499979859529732,@berendspolitiek Ja want dat is makkelijk. Laten we corona de schuld geven van het negeren van racisme?,2
1267492425607626766,Tot zover het begrip in Nederland. Vanaf nu heeft iedereen schijt aan de #Coronavirusnl #coronamaatregelen met dank aan GL trut #halsema @MinPres grijp in!,0
1267495225087401984,Aan werkt om deze pandemie teniet te doen. Want ja bij jullie en die achterlijke burgemeester kan dat wel. Prototype arrogantie. Echt FUCK YOU! En hard ook. #blijfthuis #BlackLivesMatter #ALLLIVESMATER #fuckyou #1juno #anderhalvemeter #coronavirus #protests2020,0
1267495732057116673,Direct AFTREDEN linkse #Halsema Ik mag mijn vader van 80 niet zien en jij stomme trut laat dit toe in Corona tijd FEMKE jij hebt bloed aan je handen en bent een SUPER SPREIDER.IK BEN ZO BOOSSTOP DIT IN CORONA TIJD#Rutte #politie #StayAtHome #Coronavirusnl,0
1267497013207326721,@swdenhaan @shossontwits Zoveel mensen op de been voor één dooie neger nou de mainstream media doet zijn werk goed de meesten weten zeker niet dat het een overvaller en verkrachter was maar dat terzijde. #Coronavirusnl #coronavirus,1
1267499950058897408,@groenlinks @advocaatsmeets Als evenementen niet door kunnen gaan omdat de 15 meterregel niet nageleefd kan worden ga dan vooral WEL naar Amsterdam.Typisch een @groenlinks oproep.Links Nederland ga vooral naar Amsterdam. Het coronavirus is  niet kieskeurig en pakt zowel blanke als zwarte mensen,2
1267489441599426560,Zet alvast een tent op in een veld zodat ze daarin kunnen liggen als ze ziek worden. En dat gaat gebeuren. Ziekte kosten zelf betalen want RIVM regels niet gehandhaafd. Fucking achterlijk volk. Jesus zet de pearly gates alvast open.,1
1267490116362215425,@EvertOostdam @FrankBerkemeier @rivm @MinPres Regels gelden alleen voor domme blanken die kunnen ze beboeten en kaalplukken ander kleuren is automatisch racisme.,2
1267493856381198336,@BryanRoyAjax RIVM is al maanden klaar. Alleen die achterlijke in Den Haag vinden het wel lekker om zich achter RIVM te verschuilen dan dragen ze namelijk heen verantwoording voor de mega crisis die er aan komt.,1
1267494437694865414,@MinPres Dit is HET moment dat jij je mond moet opentrekken. We verwachten een persconferentie waarbij je Halsema ernstig op haar flikker geeft. Zo niet dan is het KLAAR OVER UIT MET RUTTE IIIWáár zit jij landverrader? Veilig in een #tunnel??,0
1267495566923239426,Noem mij een tut of een angsthaas het maakt mij niet uit #ikblijfthuis #geenterras #geendamprotest #groteschoonmaak #middagdutje #gezondheidgaatvoor #afstand,1
1267489974594744320,@Supercemal Heb je videos gezien hoe politie agenten tijdens de protesten om gaan met blanke mensen vs mensen van kleur? videotje van een zwarte vrouw en een blanke vrouw politie geeft de blanke een zacht duwtje en dezelfde politieagent trekt de zwarte vrouw op de grond,2
1267494784635207680,@paulus108 @JonathanEliaa @moeva18 @GVerbaan Als u honderden jaren terug wilt gaan dan neem ik aan dat u en ik nog steeds de Duitsers van NU de schuld geven van het nazisme?Wel lekker makkelijk. Ga dat eens uittesten...Want die erfzonde op basis slachtofferschap/daderschap zit wel een verdienmodel in...,2
1267487230488129544,GGD: 25 coronabesmettingen in twee Haagse moskeeën https://t.co/f1h2z9AjMZ via @telegraaf Weer duidelijk dat die verzonnen god ook daar schijt aan heeft stop met dat achterlijke valse agressieve koran boekje verbranden en verbieden of het land uit.,0
1267487277086846976,En zo heeft de dood van 1 neger straks weer duizenden extra Coronadoden als gevolg.Lekker bezig mensen!! #Amsterdam #Corona,1
1267487503499636736,Fijn die beelden van de demonstratie op de Dam. Stelletje achterlijke droeftoeters. Schijnbaar zijn al die debielen vergeten dat er nog steeds iets is wat #corona heet?,0
1267488818560667648,@WatcherWendy @bosjepeterselie @GVerbaan Die tokkies werden wél opgepakt. En nu deze superspread van de moreel superieure mensen blijkbaar imuum voor corona zonder enig kritsch woord van pers media en ander msm-gespuis?,1
1267489165333184515,@LadyAliceWhite @MinPres Maar “Dutch lives” kunnen de kolere krijgen als we vanaf volgende week een tweede golf van Corona gevallen hebben. Als dat niet zo is flikker dan ook die terrassen  maar gewoon open want dan zijn de richtlijnenin ieder geval buiten redelijk nutteloos.,1
1267490626284720129,@GVerbaan Wat een stelletje mongolen daar op de dam. Uiteraard niet goed te praten wat er is gebeurd in de VS en die politieman mogen ze ook keihard aanpakken maar deze lompe mongolen gaan nu weer het corona virus verder verspreiden en zorgen zelf weer voor een paar honderd doden.,0
1267491524130091010,@groenlinks Totaal idioot. Wij niet dicht bij elkaar op ene terras en dat inteelt volk van GroenLinks staat te knuffelen op de dam. Ik hoop oprecht dat ze allemaal corona krijgen hek om de dam en laten uitzieken en geen hulp.,0
1267491574130200576,@De_Stentor Achterlijke mongool anders kan ik er niet van maken ...Vooral trots op zijn Ferry Doedens ! 😡 Zeker geen naaste verloren klap in het gezicht deze uitspraken voor nabestaanden van Corona slachtoffers ! 😡,0
1267493090262163459,@dokter__C weet je wat niet werkt? massaal de #corona maatregelen negeren..  geen enkel excuus voor. er kwijnen dagelijks mensen weg gaan mensen eenzaam en alleen dood zonder dat familie aanwezig mag zijn.  kankerpatienten kunnen geen zorg krijgen.  maar demonstreren kan wel? flikker op.,1
1267493141155897352,@telegraaf Achterlijke mongool meer kan ik er niet van maken. Klap in het gezicht voor nabestaanden van Corona slachtoffers. Echt zo iemand heeft geen hersenen..🥵 Goed hoor @ferrydoedens om zo het nieuws te halen trots op zo’n Nederlander ...🥵,0
1267493781584084993,Dam in Amsterdam bomvol met duizenden demonstranten tegen politiegeweldhttps://t.co/jcGSLbuzyf De bijstands Ghanees heeft ook weer een nieuwe hobby. Overal boetes maar hier niet! Ik voorspel een coronauitbraak in links Amsterdam. Voor zwarten gelden andere regels. Inderdaad!,0
1267494647041048586,Dam in #Amsterdam bomvol met duizenden demonstranten tegen politiegeweldhttps://t.co/jcGSLbuzyf De bijstands Ghanees heeft ook weer een nieuwe hobby. Overal boetes maar hier niet! Ik voorspel een coronauitbraak in links Amsterdam. Voor zwarten gelden andere regels. Inderdaad!,3
1267497789266804743,Angst is wat anders dan regels overtreden. Je doet het misschien niet voor je zelf maar WEL voor. Je gunt jezelf misschien alleen goede tijden en anderen de slechte tijden maar zo werkt dat niet! Ben je weer aan de drugs ofzo? @rtl4 flikker die oetlul uit @gtst #coronalul,1
1267500031675957249,@MichelleG_er @Dorsvlegel2 Racisme vanuit mevrouw Halsema richting de blanke burger gesteund door corrupte politie. Enige wat men kan doen is hopen dat ze allemaal corona krijgen en flink ook. Even afwachten of het vanavond ook rustig blijft.,0
1267411250801250304,@BobHGL Oke Witte mensen thuisblijven dus. Mogen blanken wel mee eigenlijk. Niet dat ik die behoefte heb.,2
1267412492508180481,@EwoutKlei Dus blanken ook massaal aan het rellen? Of zijn die geen slachtoffer van Corona?,2
1267420119820533761,Kijk hier heb je terras tokkie Mark &amp; kennissen . Wat een grote schandalige schande is dit ! Boycot de horeca en #blijfthuis #coronafascisme #gezondheidfascisme #coronadictatuur #coronapsychose #coronamaatregelen #RIVM #coronahysterie #coronaidioten https://t.co/bhmfbgkM7p,1
1267423758589067265,@sandietje030 Kijk hier terras tokkies . Wat een schandalige grove schande is dit . Meteen het waterkanon erop ! #terrassen #blijfthuis #BOA #coronadictatuur #coronafascisme #gezondheidfascisme #zorg_Nazi #coronapsychose #cornahysterie Zo #coronaidioten ik ga nu erop uit  doei !! https://t.co/7OXy57CZwm,0
1267417838240874497,@Kees71234 stop de lockdown hopelijk ga jij je inzetten als vrijwilliger op het moment dat de tweede COVID-19 golf zich aandient. Zeg dan niet ich habe es nicht gewust.Het gemiddelde electoraat ontstijgt niet het niveau van een veertienjarig kind blijkt maar weer eens,2
1267419257287172097,Het @parool verwijderd op FB comments als het om blanke relschoppers gaat bij de huidige protesten in de VS. Alle opruiende comments richten de zwarte bevolking zijn geen probleem kennelijk.,2
1267422227080851462,Voor iedereen die vandaag gaat protesteren #BlackLivesMatterNL in Amsterdam. We hebben net vernomen dat er blanke supremacisten zullen zijn die protesten proberen te laten ontsporen. Wees voorzichtig. Wees veilig. Film alles.#StopRacism #EndRacialInjustice #BlackLivesMatter,2
1267417858826518530,@DeRedacteur_ @ihattaren24i @Vetustioribus @S0F13L @Pitalska de afgelopen 6 jaar dat wij in blanke landen vertoeven nog nooit 1 moment racisme ervaren sterker nog mijn vrouw is chinees en ondanks corona nog steeds 0.0 racisme.,2
1267423842449993728,@AfroAmericanKid @lifeofsuley Toen de black community chinezen beschermde omdat mensen hun aan het uitmaken waren door corona dit corona dat zag je toch ook geen zwarte gelijkenis maken van maar zwarten worden anders behandeld door hun huidkleur nee we beschermden hun om te zeggen mensen stop met hun uit t mk,2
1267515060529827840,@ShashiRoopram Dat klopt de Corona maatregelen gelden alleen voor blanken christenen en sukkels.,1
1267503266134401024,@Tweetboomerang Enige racisme dat er is is racisme richting autochtonen ja.. en wij nog altijd in de meerderheid en dit is ONS land... Ons BLANKE LAND  steek die maar in je achterlijke landverrader reet #amsterdam #whitelivesmattertoo #pride2020 #coronavirusnl #amsterdam  #corona #moordenaars https://t.co/rtDqmBgd2L,1
1267511255553671168,Gaat #halsema nu goed op haar flikker krijgen? Waarom wordt dit toegestaan? Demonstratie mijn reet. 🖕🏼🖕🏼 Sorry ben pissed off! #dam #coronavirus #BlackLivesMatterNL,1
1267507463944839168,@AmsterdamNL Alleen samen krijgen we het coronavirus ONDER CONTROLE..😂 Op de Dam tijdens het Sorosfeestje gelden de maatregelen niet. Zodra men wil opkomen voor zijn rechten GELDEN DE MAATREGELEN WEL.  Wij zijn niet achterlijk hoor. En dit was slechts een oefening voor de geplande 2e golf.,1
1267513702842019850,Daar waar blanken tegen zich zelf in bescherming worden genomen brengt Femke #Halsema zwarte activisten opzettelijk in gevaar. Zij gunt Sylvana Simons Jerry Afriyie Mitchell Esajas en veel andere zwarte medemensen het coronavirus! Is Halsema de grootste racist van #Amsterdam?,0
1267509151648952320,@sweetajja Wat betekent #BlackLivesMatter dan?Waar waren zij toen er 42 blanke mensen gedood werden door politie?Waarom was er geen massale media aandacht?Waarom geen plunderingen? Waarom geen massale protesten?Welke levens vind u belangrijk?,2
1267511917955948546,@erikmouthaanRTL Wat heeft willekeurig grof geweld van Afro-Amerikanen tegen blanken met protesten te maken? Wat heeft plunderingen met protesteren te maken? Het puur racisme tegen blanken. En dat weet u wel.,2
1267513110916665344,@Nina90151634 @F_Pikant Als ad/hder kan ik u zeggen dat zelfs het blanke kind in mijn tijd nog werd weg gezet als een stouterik ipv fatsoenlijke diagnose te stellen. Tis verdomme door mijn moeder haar tante die ervaring had met autisme/adhd om mij te laten testen.,1
1267501295793037313,@CharleyMcNelly @positive_peter Mensen worden vermoord en mishandeld dus we zijn verre van knuffels. Fijn dat je in Nederland na deze epidemie weer een rustig leven kan leven maar aan de andere kant (en hier ook) worden mensen elke dag anders behandeld. Geen tijd om te wachten tot corona voorbij is.,2
1267501511824809985,@NOS Hiermee toont die muts van een #halsema maar weet hoe #ongeschikt ze als burgemeester is. Demonstreren belangrijker dan #coronadoden ?? Hoe dom ben je dan,0
1267503252142096384,@DolphinaMaria67 @telegraaf Mooi toch . De wil van Allah . Oeps  moslims waren gevrijwaard van Corona toch ? Die haatbaard veegt er dus zijn ballen aan . Of was de geit belangrijker en in hoge nood ?,0
1267504118035288065,Volgens #Halsema is protesteren belangrijker dan de levens wat witte mensen. Wat een achterlijk mens is dat zeg. Ik was altijd al tegen haar maar nu laat ze zien dat ze écht links is. Heel gevaarlijk blijkt nu weer. Dankzij Halsema zullen straks méér mensen doodgaan aan corona.,0
1267505646800457730,@ANanninga @telegraaf Deze terroristische Antiva klimaatheks direct arresteren en berechten opsluiten wegens overtreden van corona noodwetgeving in landsbelang en uitlokken van haat tegen blanken in Nederland !!,0
1267506236016254982,Wat een hypocriete trut die Halsema. Nu is op de Dam de 15 regel niet belangrijk omdat het recht van demonstratie een groot goed is. Paar weken terug moest alles en iedereen zich per se houden aan de 15 meter regel houden. Ja dan is voetbal maar bij zaak. Dom wicht! #Corona,0
1267506658693054464,@SardArchaeo Ja ik blijf lekker thuis. Want heb geen zin in corona te krijgen of te verspreiden. Maar jaaaaa nu ben ik geen deuger want ik denk aan mijn eigen dikke blanke reet. Pech joh all lives matter en die van mij op dit moment het meest. Zeg gerust dat ik racist ben dan. Boeien,2
1267506876197097474,Leden van de Black Lives Matter beweging ( u weet welde vrienden van Sylvana Simons) en leden van #Antifa vermoorden n blanke man die zijn winkel probeert te beschermen tegen de plunderingen.....#ditism #NOSJournaal #vvd #cda #fvd #corona #NewYork  @Blklivesmatter,2
1267508258018918401,https://t.co/z0L66FPzN0Ik hoop dat deze demonstratie voor een neger in Amerika NIET er voor zorgt dat wij onschuldigen opnieuw in een lock down terecht komen. Verder hoop ik dat een eventuele nieuwe uitbraak van corona alleen demonstranten en hun familie treft.,1
1267508904247857153,@AT5 Wat ben je een ongelofelijke trut Halsema. Zoveel mensen ondervinden negatieve gevolgen van coronacrisis en jij zegt dat demonstratierecht prevaleert. Waar zit je verstand?,0
1267513063181254658,@burgvander2014 @PieterOmtzigt Omdat er in de VS een debiel te lang op het nekkie van een donkere medemens is gaan zitten. Hebben deze demonstranten een tweede corona golf voor over. Hoop dat de Nederlanders de toegang tot Spanje nog een maandje of wat ontzegd hebben. Er is hier veel geïnvesteerd.,1
1267513180995096576,@tonfvandijk @DonArturito Veranderd is dat de blanken  ALLEMAAL racisten zijn. Dat een ZWARTE RACIST zwaar gesubsidieert wordt door Gemeente Adam. Dat is er allemaal veranderd. Corona-virus is een HOAX.,2
1267514403223736321,@groenlinks Wees er maar trots op. Jullie zijn echt de meest achterlijke idioten van dit land. Paar stukjes over massa events in relatie tot corona gemist zeker. Succes allemaal over 2 weken. Hope you can all breathe then.,0
1267514600733454338,Ten slotte. Het is allemaal een grote leugen. We moeten op elkaar letten en dat doen we ook. We zijn niet achterlijk als in de VS. Dit rechtvaardigt geen enkele demonstratie in coronatijd.,1
1267515222295818241,Zie hier alle reacties op #Halsema en daarom wordt er geprotesteerd: tegen racisme deze tokkies gaan wel met zn allen winkelen etc etc en  dan is er niks aan de hand wat corona betreft.  Maar nu het uitkomt hoe racistisch NL is moet dat verborgen worden onder het mom van corona,0
1267515843434471429,Erg toch al die mensen die menen voor de zwaar onderdrukte mensen in de USA te moeten opkomen.Heeft u ze gehoord toen een malloot rotzooi veroorzaakte rondom Zwarte Piet?Of toen die blanke poltie-agent werd neergeknald door drugscriminelen?De hele Dam kandidaat Corona Yes,1
1267474023744765953,@minpres HALSEMA AFZETTEN!!!!!!! wat een vuile Antifa leidster die alle regels aan de laars lapt. SCHANDALIG en te WALGELIJK voor woorden... #blijfthuis #GeorgeFloyd #BlackLivesMatter #anderhalvemeter #Amsterdam #halsema,0
1267483564750385153,@KimBoon94 @reneerotterdam Nooit ook niet in achterlijk Amsterdam. Dus als hier geen piek van komt weten we zeker dat we door @markrutte @vvd @cdavandaag @rivm @jaapvandistel gigantisch voorgelogen zijn. Mijn inschatting er komt zelfs geen lichte verhoging. Dus over 2weken alles terug naar normaal!,1
1267477961277673475,@VrouwvdVrijheid @john_konijn Nee Beps. Het zijn vooral zwarte mensen dus ingrijpen is niet mogelijk. Dat ingrijpen MOET uitsluitend plaatsvinden bij blanke protesten. 🤔🤔🤔🤔🤫🤫🤫🤫,2
1267474071639515137,@DonArturito Ze zouden op Teletekst samen met de corona-doden het aantal zwarten moeten tonen die dagelijks een pak slaag krijgen.  Dat we een ideetje hebben hoe erg het is,2
1267474381074239493,Al die Nederlanders die zich meer druk maken om Corona dan het leven van onschuldige mensen die worden vermoord door de kleur die ze hebben. Ga even gauw van internet. #BlackLivesMatterNL,2
1267477923881254914,@baspaternotte Het is buiten en het is weer een experiment zwarten hebben het corona gen niet ofzo is dan de conclusie ipv buiten niks aan het handje,2
1267480850427412480,Zijn dit dezelfde Randstad mensen die Carnaval de schuld geven van Corona?Voor zover je al van schuld kan praten was bij Carnaval men nog in onwetendheid. Nu niet al weet je het met de Ranstad nooit.,2
1267481914992099328,Het laatste concert dat ik zag was Strand of Oaks in Bitterzoet. Nou ja zag ik was te laat binnen en zag geen flikker. Dat is mijn laatste concert. Het concert waar ik geen flikker zag. Kom maar door met de coronamelancholie.,1
1267449874389307392,In de VS is een donkere man: #georgesfloyd vermoord door een blanke politieagent.Veel mensen komen in opstand op een agressieve wijze. Vernielingen plunderingen en mishandelinge en  protesten.Ik doe er niet aan mee. Ik zie geen kleur ik zie een MENS #AllLivesMatters,2
1267451418484641792,In de VS is een donkere man: #georgesfloyd vermoord door een blanke politieagent.Veel mensen komen in opstand op een agressieve wijze. Vernielingen plunderingen mishandelingen en  #protesten.Ik doe er niet aan mee. Ik zie geen kleur ik zie een MENS. 🙏❤🙏 #AllLivesMatters,3
1267452016231698433,@TrendNederland Ja grotendeels protesten waren vredig  geweld en plunderen kwam vooral van blanken  en veel Trump aanhangers ` proud Boys`   zie mijn TL,2
1.26744E+18,@frankgrauzone @EwoutKlei Begin van dat filmpje waar een passant een doos uit de stapel trekt die iemand eerlijk geroofd had...ze gunnen elkaar ook niks hè die zielige slachtoffers van werkloosheid witte uitbuiting en corona.,2
1267444128100634624,“Mam wil je ff mee naar de piercingshop?” Tuurlijk kind maar mam was ff vergeten hoe debiel Nederlanders zijn en ze liep net langs de meterslange rij wachtend op een plekje op het terras 🤦🏼‍♀️ #coronawaanzin,1
1267444394220834818,@jpriyabe Wat je zegt slaat nergens op! Jij beweert dat er nu INEENS corona is en nu ivm protest INEENS 15 mtr. moet?Dan een rare opmerking dat blanken massaal naar het strand gaan om bruin te worden. De enige racist is dit gesprek ben jij!,2
1267447451046141953,@AsbaiBadr @maasmonique en vergeet niet de aan het mes geregen ongelovigen doodgeschoten blanken elke dag in US of A en overal ter wereld........ het is net als Corona....... een mogelijkheid om macht-te roven...en onderdrukking te versterken..,2
1267453452361379841,@fvdemocratie mij zie je niet op een 1.5 terraskom wel als deze achterlijke dwang maatregel van de overheid stop en we op moeten staan tegen de corona dictatuur,1
1267454589147758595,@fireondemand1 Je miet eens zien hoe zwarten in China behandeld werden nadat ze valselijk bedtempeld werden als Corona verspreiders. China moet serieus op zojn plaats gezet worden.,0
1267345637089083392,Wanneer komen er eigenlijk protesten van blanken tegen al het racisitische geweld dat bejaarden meisjes homos en andere slachtoffers dagelijks moeten verduren van getinte vooral islamitisiche allochtonen? In heel west- en noord-Europa is het dagelijks bal.,0
1267347094521688064,@TheRebelThePoet Jongen rot een eind op met jouw protesten! Jij en vooral alleen jij maak de problemen ik had en heb totaal geen hekel aan zwarten maar door jouw gezeik krijg ik het wel! Dus houd je muil en ga gewoon wat maken van je leven. Door dit gezeik wordt je echt niet blank.,0
1267348025309040642,@Mirjam152 Airfryer rot een eind op met jouw protesten! Jij en vooral alleen jij maak de problemen ik had en heb totaal geen hekel aan zwarten maar door jouw gezeik krijg ik het wel! Dus houd je muil en ga gewoon wat maken van je leven. Door dit gezeik wordt je echt niet blank.,3
1267344602455060487,@brunostruys In de VS is het duidelijk de bedoeling de zwarten in grote kuddes bijeen te brengen zodat ze corona krijgen en massaal sterven. Je kan op die manier makkelijk van een paar 100duizend zwarten afraken vooral de armen. Organisatie komt dus zowel van links als van Trump kamp,0
1267312685630226437,@halinareijn Zou maar even thuisblijven tut ten eerste roep je nu op om deel te nemen aan een protest met terroristisch oogmerk. Daarnaast zal het er niet vredelievend aan toe gaan joejoe,0
1267362004290977792,@gewoondoen18 @jndkgrf Inderdaad zwarten kunnen niet swaffelen vanwege corona. Disproportioneel! Nee racisme!!,0
1267364456171962368,@TheRebelThePoet Je mag godverdomme niet de straat op achterlijke lul er heerst CORONA en er zijn REGELSVIEZE GORE JANKBEK ROT TOCH OP,0
1267365113419497473,@PhRoose In plaats van ons nu al gek te maken met het vooruitzicht naar zoveel geniaal inzicht zou je al aan het schrijven moeten zijn. Enorm benieuwd naar de analyse van een blanke wijnboer in Italië.,2
1267353886651752448,@halinareijn En ja hoor hier wordt ook de racisme kaart getrokken. Volgens mij leven donkere en blanke mensen prima samen hier in nederland. Wat er in 🇺🇸 gebeurd is veel meer dan een rasse kwestie. Misschien moet je je meer verdiepen in de verknipte politieke reden van de protesten in 🇺🇸.,2
1267365218369363969,@isa_vand @vvmubelangrijk @CindyHouven @Pien1977 @TheRebelThePoet De protesten begonnen misschien vredig maar zijn inmiddels overgenomen door blanken hatende groepen criminelen die van de onrust gebruik maken om hun slag te slaan en te plunderen en te moorden. Onderstaande is ook gewoon een hate crimehttps://t.co/9yI5SjghxD,2
1267363001218334720,@Stevenotus @cubicleman78 @Raaphorst @ad @telegraaf @nrc @parool Ligt er aan waar ze wonen. In China zijn ze heel erg bezig geweest tegen Afrikanen. Trouwens ook tegen blanken tijdens de corona toestanden.Indonesiërs hebben niet veel op met Chinezen.,2
1267520491562115078,@MinPres Weg met de achterlijke #anderhalvemeter samenleving mensen staan zij aan zij op de Dam🤬,1
1267524181815472128,@ray12smit @Dutchfan33 Ja de vieste hoeren denken vaak dat ze niet ziek kunnen wordenNiet dat ik haar van hoererij verdenk rivm maar toch,1
1267520742050201601,Grote schande. De @NOS en de achterlijke burgemeester en haar partij zetten gewoon die idioten van @KOZP weer als jokers in om links te propageren. Tijdens covid19 tijd! Stel je voor dat @geertwilderspvv dit nu deed. Had je de @NOS moeten horen.https://t.co/JRJEcyK8ji via @NOS,0
1267530799500398593,@TheRebelThePoet Smerige vuile kutracist. Als er weer mensen sterven vanwege Covid-19  ben je de schuldige. Dat NL zgn. discrimineert is jou schuld jij bent de oorzaak. Jij discrimineert de blanke Nederlanders. En je steelt belastinggeld van de Nlers voor de K#-organisatie van je.,0
1267519025178951684,@MaschaMartens @hmostendorp @AT5 @MarcoZannoniCOT @MinPres @minpres aanschouwt dit en doet helemaal niets. Volgende persconferentie komt hij weer met een lulverhaal dat “we ons goed aan de regels houden” maar houdt hij vast aan zijn achterlijke lockdown.,0
1267517541825552387,Ja hoor de #BlackLivesMatterNL en #GeorgeFloydProtests omschrijven als de grootste protesten sinds de dood van MLK. Nee dit is door de hoeren van de MSM aangezwengeld vanwege #Trump,0
1267520829979594756,Lachwekkend hoe ze nog altijd op #vtmnieuws het nog steeds protesten noemen ipv zware rellen of hooliganisme dat er veel  mensen al het slachtoffer geweest zijn van zwarten rept er niemand.,2
1267523245785395201,De blanke man vraagt om protesten tegen racisme en politie geweld tegen zwarte mensen te stoppen terwijl guus en Anja morgen weer ff op het strand liggen🤣🤣,2
1267525148971634688,@130moodttrbl nederlandse tokkies zijn zo f*cking hypocriet. ik zie weken lang 🏛🚜🇳🇱 roepen dat de lockdown moet stoppen en dat we weer naar het strand of naar de terrassen moeten kunnen gaan. maar protesten voor zwarte LEVENS zijn opeens niet oke?,0
1267528786742042625,Waar blijven de protesten tegen de wandaden: aanranden verkrachten mensen in elkaar slaan en mensen met messen steken begaan door getinte naar Nederland uitgeweken vluchtelingen?,0
1267528915431628802,@Moira_Mona @steph22o7 @Ntas92 Volgens mij legde ik uit waarom je deze protesten niet met elkaar kan vergelijken maar daar zijn jullie te achterlijk voor. Maar ze hebben mondkapjes argument wat ook al 100x is bewezen niet te werken.,1
1267516311611101192,Dit land is niet alleen door en door ziek maar ook door een door corrupt. #Halsema #AmsterdamNog steeds vechten mensen voor hun leven tegen #corona en die #GroenLinks trut maakt een dikke vinger naar de #gezondheidszorg en kwetsbaren in de samenleving!🤮🤮🤮,0
1267517191777333252,Hier staat links Nederland De schreeuwende blanke mensen die het altijd beter weten voor een ander. De burgers die schijt hebben aan maandenlange #corona maatregelen. Die lak hebben aan overwerkte zorgmedewerkers en angstige ouderen.Een schande net als @GroenLinks020 en #Halsema https://t.co/xUnFN36ATP,1
1267520513632546819,https://t.co/10YRKAb7FO het kreng Halsema vindt het recht op demonstratie belangrijker dan de Coronacrisis en 1.5m afstand. Morgen zit ik in het Vondelpark met mijn maten en zal ik dit tegen handhaving zeggen. Ik vind het buiten zitten belangrijker dan de 1.5M afstand 🤬🤢,0
1267520618469228545,Ik hoop dat #Halsema wordt besmet met #corona. Zij heeft blijkbaar schijt aan de rest van de bevolking.Zon groot risico lopen en dat voor die achterlijke mafklappers op de dam.#volksgezondheidop1#Amsterdam#anderhalvemeter,0
1267521030815469582,@DimitriVistick Dat kreng heeft schijt aan alles. Ze vind het recht om te demonstreren belangrijker dan de Coronacrisis en de 1.5M afstand. Morgen gaat handhaving weer iedereen beboeten die binnen 1.5m zit.,0
1267522009908555778,Mensen t is duidelijk héél Nederland hoeft zich niet meer aan coronamaatregels te houden zeg gewoon: Ik stem D66/GestoordLabiel &amp; vecht tegen onrecht en je mag met 4.000 man samenscholen omdat het slinkse huppelkutje Halalsema de juridische argumenten heeft uitgeschakeld😇 https://t.co/FcrGOF0J3A,0
1267523989972410377,Of het slim en geoorloofd is om deze demonstratie te laten plaatsvinden in corona tijd is een ander verhaal. Dat staat los van jouw achterlijke visie.,1
