custom_id,annotation,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,intensity
1289907885158219776,0.0,5.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0,2.0,5.0,0.0
1289776381170053120,1.0,0.0,9.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0
1289949405114593280,2.0,2.0,6.0,1.0,2.0,6.0,0.0,1.0,0.0,1.0,2.0,0.6176666666666667
1289944962826526720,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35366666666666663
1289953708084588288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1289737326361378816,1.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0
1289917521185738752,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.4076666666666666
1289991174946611200,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1289989212465332224,0.0,4.0,5.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,0.0
1289993031085690880,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6458
1289995794402205696,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0
1289998250712367104,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4625
1300449018632458240,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22
1300462161605660672,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1300485044918718464,1.0,4.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.5623333333333332
1300481883717992448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1300479690872942592,1.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0
1300480459156189184,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.16699999999999998
1300480641776193536,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1300483578434908160,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7370000000000001
1300316759673761792,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
1300314509375135488,2.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,0.428
1300418365488607232,2.0,2.0,12.0,6.0,3.0,1.0,9.0,0.0,5.0,1.0,2.0,0.0
1300422355588612096,0.0,2.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
1300382503753129984,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.2725
1300526489344106496,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8440000000000001
1300528293708541952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312
1300534981853425664,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4943333333333334
1300538553483644928,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1300361638525178112,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.594
1300365270482120704,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4925
1300397149184839680,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.364
1300394488146296832,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5980000000000001
1300400052582658048,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.721
1300415159354232832,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1300415579820564480,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.451
1300434368742252288,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
1300447185591566336,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1300446012956434432,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1300344327999193088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6230000000000001
1300347453485518848,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.27899999999999997
1300347842431774720,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.515
1300343674971336704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5283333333333333
1300346265566425088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
1300348494734123008,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.664
1300357127651889152,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0
1300498710082838528,2.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.598
1300499386456309760,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1300331047159238912,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0
1300332539136159488,0.0,4.0,6.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0
1300332733131042816,0.0,3.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0
1300309935046131712,1.0,1.0,8.0,4.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
1300468791143526400,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1300517814953037824,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8240000000000001
1300207643139727360,0.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,0.742
1299967720885288960,0.0,0.0,5.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.7235
1299976943597690880,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6425000000000001
1299979572654608384,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1300063089942036480,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.7464999999999999
1300170581040656384,0.0,1.0,6.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0
1299841018741895168,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.22699999999999998
1299862347012542464,1.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0
1300090189038190592,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1300031631772844032,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1300036523056926720,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300032628570157056,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.364
1300038913319464960,1.0,2.0,7.0,7.0,2.0,4.0,4.0,1.0,2.0,0.0,2.0,0.0
1300039877384380416,1.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
1300023039527129088,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1300020235983032320,1.0,4.0,5.0,2.0,2.0,2.0,5.0,0.0,3.0,3.0,1.0,0.4533333333333333
1300102981002702848,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1300115389968461824,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.289
1299938425546702848,1.0,3.0,10.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,1.0,0.0
1299940734976618496,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1300049828483870720,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1300141909244080128,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45299999999999996
1300144527068598272,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7370000000000001
1299998249865142272,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.4125
1299958345336528896,0.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.4913333333333333
1299962082243338240,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1299956194187120640,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0
1300080816681357312,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.5568000000000001
1300084243230601216,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6796
1300084381051228160,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.364
1300122861424828416,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.868
1299985793449164800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4900000000000001
1299987243688497152,1.0,0.0,5.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0
1292866628305260288,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1292858444660211712,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.364
1292857738981257216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925
1292866812363898880,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292694020028801024,0.0,3.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,5.0,0.364
1292696613081747712,1.0,4.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0
1292692324095582208,2.0,2.0,5.0,4.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0
1292701334601433088,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.32299999999999995
1292626639701123072,0.0,4.0,9.0,5.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,0.0
1292675772533149696,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0
1292672272864608512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359
1292841243362430976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1292840970615164928,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6124
1292842863181562112,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4545
1292791287138197504,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545
1292779822796734464,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.193
1292785371521126400,2.0,3.0,6.0,3.0,1.0,3.0,3.0,0.0,5.0,0.0,1.0,0.379
1292709426076495872,1.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0
1292716370908643328,1.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0
1292904386495119360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359
1292898853629440000,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1292899119502168064,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7235
1292901878133555200,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.6036666666666667
1292653866299928576,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456
1292589804002172928,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
1292609128360222720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1292776169960546304,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.396
1292771280530419712,2.0,6.0,4.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.5162
1292773576366596096,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7010000000000001
1292874275557462016,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.7235
1292875989069037568,2.0,1.0,6.0,4.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
1292823975672913920,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1292825847213285376,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
1292825919787327488,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1292832640895197184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050000000000001
1292740562261549056,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4165
1292739763691229184,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615
1292742510024982528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292741516818096128,2.0,7.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,0.574
1292918934233022464,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0
1292921409035960320,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.4625
1292927514143338496,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1292916551423873024,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.44966666666666666
1292926900868874240,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292918183964430336,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.579
1292926358365110272,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.579
1292930856718393088,1.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
1292935017027575808,0.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.912
1292941024030056448,0.0,1.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
1292813147166904320,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.591
1292725547710189568,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1292719865145503488,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.47700000000000004
1292729498841030912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292731961006600192,2.0,3.0,10.0,4.0,0.0,4.0,6.0,0.0,6.0,2.0,3.0,0.7235
1292724673776623616,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0
1292803546740662272,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.33299999999999996
1292795606298173440,0.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,0.4156666666666666
1292804736920551424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.203
1292897338831314944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379
1292893302463832064,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1292895592205750272,0.0,5.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0
1295502245417672704,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.7235
1295825843223175168,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.44799999999999995
1295820728860893184,0.0,1.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.7210000000000001
1295822548274470912,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1295629605588684800,1.0,1.0,8.0,3.0,3.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0
1295616735454748672,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1295619017915457536,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0
1295720193755414528,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.364
1295685423193378816,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.659
1295688982710419712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667
1295691723314782208,1.0,3.0,4.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,0.364
1295610754058649600,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059999999999999
1295602039549042688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295608084853858304,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
1295740095778234368,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0
1295740122109841408,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.8923333333333333
1295740950493515776,0.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.652
1295768091654336512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295768188496547840,1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0
1295768325319004160,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.364
1295768393895817216,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.4383333333333333
1295771151386456064,1.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0
1295771569126625280,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
1295773977676255232,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1295781153568423936,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1295780279580274688,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1295767531299495936,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295768467266834432,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33299999999999996
1295777750888980480,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
1295772406636781568,1.0,0.0,5.0,2.0,1.0,2.0,4.0,0.0,3.0,3.0,0.0,0.364
1295772991905837056,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1295775475550375936,1.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.7050000000000001
1295777287003156480,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6559999999999999
1295779127711223808,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0
1295780752177725440,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.42200000000000004
1295772045939224576,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.588
1295774223298895872,1.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
1295780724130316288,2.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1295771706737516288,0.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,0.03
1295775199703465984,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0
1295774964080156672,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.364
1295775304208744448,1.0,1.0,12.0,5.0,1.0,5.0,9.0,0.0,7.0,3.0,0.0,0.0
1295780375327838208,1.0,1.0,7.0,5.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0
1295782373947248640,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7235
1295729081099714560,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1295724633640099840,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1295727894732447488,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4585
1295722348755267584,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.561
1295782597843460096,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1295791088003952640,1.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,0.3355
1295786622529818624,2.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
1295789233941159936,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.364
1295791236138381312,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1295792385805496320,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.364
1295795305347198976,0.0,3.0,5.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,0.0
1295797580291612672,2.0,11.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0
1295791123546476288,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546
1295790169694572288,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.299
1295792708666130432,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6996666666666668
1295793004901552128,2.0,1.0,5.0,5.0,2.0,4.0,6.0,1.0,4.0,1.0,2.0,0.0
1295598179702976512,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6492
1295765341986004992,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1295766350598742016,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.7235
1295763268766703616,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.364
1295830725913182208,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1295831232354418688,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6551428571428571
1295842273649930240,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5725
1295481160970182912,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1295489308481257472,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.139
1295635877369192448,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
1295642826185871360,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25
1295636273651232768,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.7668333333333334
1295634953405857792,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.23399999999999999
1295638889508540416,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.6462
1295805224540614912,1.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0
1295806266892328960,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1295805171419820032,0.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.578
1295799892137455616,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6639999999999999
1295811473558704128,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1295702299558457088,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
1295663023391203328,2.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.28800000000000003
1295661978300616704,0.0,2.0,7.0,4.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,0.406
1295675910323142912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484
1295659624608272384,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4395
1295655912762482688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6996666666666665
1295653377448255488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295657223880933376,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393
1294643317574176768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294645511715262464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294636190168240128,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235
1294637155424391168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294644152257392640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44799999999999995
1294645953954291712,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551428571428571
1294648544981209088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294649615090954240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294398356052152320,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25
